time,open,high,low,close,Predictive Vector MA,Baseline MA,Cyclic FV,PhiLatch Target,PhiTotal Orth Target,Innovation Band Upper,Innovation Band Lower,Zone 3 Upper,Zone 3 Lower,Zone 2 Upper,Zone 2 Lower,Zone 1 Upper,Zone 1 Lower,Velocity Signals,VWAP Rejection Long,VWAP Rejection Short,Squeeze Bull,Regime Markers,MR,TE,VEC,CORR,LTF,BURST,Trade State,MC Debug,Entry Context,Exit Context,Density Debug,Setup Context Flags,Basket Fit (0-100),TE Direction,Corr Damping (0-1),Debug Combined,MC Visualization,kNN Superpack (Conf|Damp|Fam|Vec)
1773283500,213.12,213.6,210.86,211.09,210.47657986811706,212.83243672022257,212.0943723624493,214.36687295053363,213.1927519248389,213.63558728147382,210.73597911058584,214.29619363774952,210.77670575560856,214.62064840228297,210.5343621989935,215.18288128380294,210.07417003048252,,,,,,-0.6106555544908181,3.197921127103429,-9.90615895899905,-5.952609816831576,-9.557017015141955,-1.5218049243786091,0,0,1000,1100,0,72,68.03708173013446,0.09624591872952507,0.5,0,,9687848176
1773284400,211.07,211.76,211.01,211.33,209.51905613730136,212.836766461684,212.06322377264596,213.98994761567533,213.07897821554207,213.5861313365691,210.67649334581597,214.3146943233713,210.78453646905965,214.63785256305707,210.54083782106065,215.19913307163014,210.07847837338286,,,,,,-1.0342148223202827,3.145556119127966,-9.83904130143981,-5.7764771274242745,-8.708714537325626,-2.127881674991149,0,0,1000,1100,0,72,67.95331105954764,0.09260521692369439,0.5,0,,9678968049
1773285300,211.33,212.11,211.05,211.39,208.82999069003526,212.82050220008009,212.07343048133595,213.65902272625638,212.9543471511683,213.55071769553658,210.66229326964432,214.37469410307875,210.72700871608038,214.70247062000854,210.4733746726946,215.2752243386838,209.99333696367208,,,,,,-1.1453700277742611,3.1440108173607073,-9.674513016542939,-5.69086745285084,-7.070339786137952,-2.1611269094220225,0,0,1000,1100,0,72,67.9301431258311,0.09250068059177483,0.5,0,,9670120697
1773286200,211.36,211.85,209.54,209.84,208.26304270486833,212.75531697970766,212.06052009588518,212.9362931270911,212.7055094096932,213.79468984370988,210.378922655032,214.60534296771687,210.32247830217744,214.98471398871501,210.02286041127908,215.65069681687444,209.4569336975451,,210.62721925547214,,,,-1.5147273337818752,3.1223418218962777,-9.506461326887521,-5.653070907731858,-8.575127419903028,-2.0410068105823678,0,0,1000,1100,0,32843,65.98216774207873,0.09105129362681429,0.5,0,,9803158770
1773287100,209.84,209.85,206.14,207.64,207.29855866251424,212.4601770889279,211.79265573140694,211.68288647774332,212.11613014727055,214.2765146565017,209.64324449453633,215.10537044708605,208.83309202789718,215.67511894888224,208.39882887672115,216.66719976444045,207.57573874555771,,207.55534993916072,,,,-1.7166971994533404,3.1825730526600453,-9.664913946208186,-5.585066254343539,-9.043865175020763,0.2763668398175336,0,0,1000,1100,0,32840,67.10357876190326,0.09515841335877183,0.5,0,,9886028793
1773288000,207.66,208.89,207.54,208.66,206.45725040775298,212.37371296255614,211.58918314471873,211.07301227160212,211.8804365851329,214.45591982901814,209.14272662518064,215.2096139470215,208.54484264346615,215.8093457233564,208.0816871012873,216.85683380689437,207.20493302608597,,,,,,-1.6167800204525498,3.2207450715112835,-9.533878095279444,-5.51398765361783,-8.622695674781626,0.31701507412545027,0,0,1000,1100,0,32840,67.04549352729737,0.09789649318007686,0.5,0,,9893370866
1773288900,208.67,208.67,207.55,207.73,205.69882420365605,212.2759572589621,211.3587748611067,210.29759928133277,211.58181992262976,214.704091127796,208.5119151952149,215.26966854230955,208.18333177713518,215.9121793155517,207.6923574802635,217.03162926365317,206.76200293355646,,,,,,-1.6131712367316347,3.271346522375564,-9.553319259784807,-5.485710662201836,-7.169153422883098,0.3707095652005375,0,0,1000,1100,0,32840,66.74392776460097,0.10170968847656513,0.5,0,,9893342194
1773289800,207.74,208.2,207.5,208.15,205.2610796795615,212.2359451633081,211.15164579106525,209.87747918207003,211.41755502016974,214.7927028081926,208.02617295847602,215.3186374624807,208.00118241818438,215.98407411692273,207.49477501776028,217.14234775636316,206.53480404058124,205.2610796795615,,,,,-1.5091197816409831,3.2656368658515342,-9.527919777897726,-5.463239232561415,-5.938932293057519,0.5313765024535859,0,0,1000,1100,0,32867,66.6284803207969,0.10126815295090473,0.5,0,,9885476082
1773290700,208.19,208.27,202.93,204.8,204.38725525318796,211.9454159225136,210.8072495530287,208.0229466420644,210.59062227804634,215.3410745628716,206.95230178040083,215.6831063588349,206.78601832819004,216.49459262276028,206.1709841419302,217.90571761732113,205.0046486715773,,204.95842873067016,,,,-1.6579696739247196,3.2421593619035356,-9.505080568092737,-5.456686632364806,-9.159922267139113,0.3070418642757433,0,0,1000,1100,0,32832,64.11806793164233,0.09948331783772546,0.5,0,,9892322290
1773291600,204.76,205.57,204.22,204.58,203.37371033629947,211.83242171307603,210.52502784341578,206.8477466876585,210.12783031312185,215.79402197564664,205.95596752375596,215.85994130099084,206.3270424222836,216.72422769360887,205.66654360402896,218.23010777141002,204.41496433163798,,,,,,-1.673287924430677,3.196043275463113,-9.374711225820498,-5.478484644735501,-9.168921585789578,0.3070418642757433,0,0,1000,1100,0,32832,64.07230037330973,0.09611191326681422,0.5,0,,9883931890
1773292500,204.59,204.91,203.8,204.45,202.45189351568888,211.698652769709,210.23418218363224,205.89886901509377,209.7775526334882,216.1423428229788,205.04676279234187,215.95466197847338,205.85870652527993,216.87213327391507,205.1598257892687,218.46946570591956,203.83511250021905,,,,,,-1.6315093522833566,3.1077610414314685,-9.348640281490791,-5.510295350993565,-8.287080380913709,0.3070418642757433,0,0,1000,1100,0,32832,64.02765691816396,0.09009282215725732,0.5,0,,9891792114
1773293400,204.31,204.92,204.2,204.82,201.99629966118104,211.5087400851766,210.05562025003402,205.09477883858634,209.54624937888832,216.36698634372598,204.35008055948165,216.01398771864453,205.50671765499638,216.95192805210374,204.7741048124377,218.5943866422225,203.38880140653532,,,,,,-1.5259053625933183,3.034680076101009,-9.040948172888095,-5.575102251338556,-6.767652831091147,0.3070418642757433,0,0,1000,1100,0,32835,64.419059727645,0.08547623105969916,0.5,0,,9891300602
1773294300,204.72,205.58,204.5,205.5,201.95163608778034,211.40044455335027,209.89158974983692,204.95283721294064,209.66363076920115,216.42118722914736,203.88663716372324,216.02379391478206,205.2571778463788,216.9833845627572,204.50598404771466,218.66460226385385,203.08585774712824,,,,,204.5,-1.3811506528409945,2.914102834398458,-8.971086301117545,-5.602285873427212,-5.3734194259807975,0.3070418642757433,0,0,1000,1100,0,323,63.27057755366325,0.07844802560046721,0.5,0,,9882942714
